CustomerID,total_revenue,Country,rank,row_number
17720,1195.94,United Kingdom,1451,1451
17526,1195.9,United Kingdom,1452,1452
15145,1194.73,United Kingdom,1453,1453
12611,1193.32,Italy,1454,1454
13882,1191.13,United Kingdom,1455,1455
12462,1189.59,Spain,1456,1456
16612,1187.66,United Kingdom,1457,1457
15630,1186.35,United Kingdom,1458,1458
13752,1186.28,United Kingdom,1459,1459
17058,1179.89,United Kingdom,1460,1460
16950,1178.56,United Kingdom,1461,1461
12885,1175.22,United Kingdom,1462,1462
12640,1174.58,France,1463,1463
15306,1174.35,United Kingdom,1464,1464
14857,1173.12,United Kingdom,1465,1465
13611,1171.8,United Kingdom,1466,1466
18168,1169.94,United Kingdom,1467,1467
12358,1168.06,Austria,1468,1468
13500,1166.77,United Kingdom,1469,1469
14737,1164.55,United Kingdom,1470,1470
14261,1163.45,United Kingdom,1471,1471
14447,1163.23,United Kingdom,1472,1472
16714,1161.53,United Kingdom,1473,1473
12546,1161.5,Spain,1474,1474
15088,1160.07,United Kingdom,1475,1475
17348,1159.52,United Kingdom,1476,1476
13499,1159.11,United Kingdom,1477,1477
16184,1158.79,United Kingdom,1478,1478
14723,1158.3,United Kingdom,1479,1479
13744,1156.36,United Kingdom,1480,1480
16637,1154.47,United Kingdom,1481,1481
16062,1153.62,United Kingdom,1482,1482
12710,1149.02,Germany,1483,1483
17505,1145.84,United Kingdom,1484,1484
16766,1145.6,United Kingdom,1485,1485
12769,1143.6,Brazil,1486,1486
17770,1143.27,United Kingdom,1487,1487
18125,1142.99,United Kingdom,1488,1488
15985,1142.42,United Kingdom,1489,1489
16270,1141.24,United Kingdom,1490,1490
13330,1140.93,United Kingdom,1491,1491
13819,1140.35,United Kingdom,1492,1492
16172,1140.21,United Kingdom,1493,1493
17135,1139.73,United Kingdom,1494,1494
17500,1138.0,United Kingdom,1495,1495
17302,1135.63,United Kingdom,1496,1496
17242,1135.04,United Kingdom,1497,1497
15489,1134.28,United Kingdom,1498,1498
16989,1133.25,United Kingdom,1499,1499
17585,1133.07,United Kingdom,1500,1500
13282,1132.14,United Kingdom,1501,1501
13772,1132.13,United Kingdom,1502,1502
13310,1132.03,United Kingdom,1503,1503
13610,1131.88,United Kingdom,1504,1504
15500,1131.56,United Kingdom,1505,1505
13447,1129.14,United Kingdom,1506,1506
14824,1127.71,United Kingdom,1507,1507
12609,1126.85,Germany,1508,1508
14708,1126.37,United Kingdom,1509,1509
17470,1125.07,United Kingdom,1510,1510
14129,1123.86,United Kingdom,1511,1511
15436,1122.53,United Kingdom,1512,1512
13486,1122.41,United Kingdom,1513,1513
17562,1122.38,United Kingdom,1514,1514
16807,1121.59,United Kingdom,1515,1515
16086,1121.39,United Kingdom,1516,1516
15730,1120.88,United Kingdom,1517,1517
17894,1119.81,United Kingdom,1518,1518
14276,1119.74,United Kingdom,1519,1519
13064,1119.49,United Kingdom,1520,1520
12842,1118.99,United Kingdom,1521,1521
15716,1118.81,United Kingdom,1522,1522
17788,1117.9,United Kingdom,1523,1523
13591,1117.13,United Kingdom,1524,1524
14971,1116.57,United Kingdom,1525,1525
16350,1116.47,United Kingdom,1526,1526
12679,1113.02,France,1527,1527
17609,1112.22,United Kingdom,1528,1528
16049,1111.79,United Kingdom,1529,1529
14161,1110.52,United Kingdom,1530,1530
14817,1110.34,United Kingdom,1531,1531
15069,1109.53,United Kingdom,1532,1532
12399,1108.65,Belgium,1533,1533
15933,1107.46,United Kingdom,1534,1534
16833,1106.53,United Kingdom,1535,1535
12857,1106.4,United Kingdom,1536,1536
14410,1105.07,United Kingdom,1537,1537
14948,1101.97,United Kingdom,1538,1538
17047,1100.9,United Kingdom,1539,1539
14744,1099.98,United Kingdom,1540,1540
15978,1098.78,United Kingdom,1541,1541
13104,1098.48,United Kingdom,1542,1542
17966,1098.43,United Kingdom,1543,1543
16225,1096.32,United Kingdom,1544,1544
16533,1095.56,United Kingdom,1545,1545
13652,1095.08,United Kingdom,1546,1546
15745,1094.59,United Kingdom,1547,1547
15608,1093.68,United Kingdom,1548,1548
13521,1093.65,United Kingdom,1549,1549
18189,1090.24,United Kingdom,1550,1550
13853,1090.14,United Kingdom,1551,1551
12534,1089.18,Germany,1552,1552
15763,1086.92,United Kingdom,1553,1553
13467,1083.71,United Kingdom,1554,1554
17041,1081.57,United Kingdom,1555,1555
14561,1080.76,United Kingdom,1556,1556
16200,1080.62,United Kingdom,1557,1557
13726,1079.66,United Kingdom,1558,1558
15197,1079.61,United Kingdom,1559,1559
12354,1079.4,Spain,1560,1560
13715,1079.34,United Kingdom,1561,1561
16980,1078.96,United Kingdom,1562,1562
14352,1078.96,United Kingdom,1562,1563
16094,1078.23,United Kingdom,1564,1564
16563,1077.74,United Kingdom,1565,1565
13131,1073.3,United Kingdom,1566,1566
15712,1072.36,United Kingdom,1567,1567
15238,1071.99,United Kingdom,1568,1568
13635,1071.03,United Kingdom,1569,1569
17522,1070.71,United Kingdom,1570,1570
13761,1070.65,United Kingdom,1571,1571
14212,1070.48,United Kingdom,1572,1572
17214,1069.12,United Kingdom,1573,1573
16918,1068.82,United Kingdom,1574,1574
15027,1066.15,United Kingdom,1575,1575
17277,1065.35,United Kingdom,1576,1576
14488,1064.28,United Kingdom,1577,1577
17287,1064.11,United Kingdom,1578,1578
12951,1064.07,United Kingdom,1579,1579
15801,1063.95,United Kingdom,1580,1580
12936,1063.9,United Kingdom,1581,1581
12815,1063.46,Poland,1582,1582
14411,1063.0,United Kingdom,1583,1583
16214,1062.75,United Kingdom,1584,1584
15996,1060.68,United Kingdom,1585,1585
15706,1060.56,United Kingdom,1586,1586
17727,1060.25,United Kingdom,1587,1587
18130,1059.39,United Kingdom,1588,1588
14465,1058.62,United Kingdom,1589,1589
13455,1058.34,United Kingdom,1590,1590
14419,1058.06,United Kingdom,1591,1591
15407,1056.44,United Kingdom,1592,1592
14514,1055.35,United Kingdom,1593,1593
15977,1054.73,United Kingdom,1594,1594
16728,1054.67,United Kingdom,1595,1595
12716,1053.49,France,1596,1596
14583,1052.55,United Kingdom,1597,1597
16416,1051.4,United Kingdom,1598,1598
12849,1050.89,United Kingdom,1599,1599
14224,1050.12,United Kingdom,1600,1600
15329,1049.7,United Kingdom,1601,1601
14078,1049.37,United Kingdom,1602,1602
15464,1048.85,United Kingdom,1603,1603
15839,1048.49,United Kingdom,1604,1604
15777,1047.11,United Kingdom,1605,1605
16520,1046.57,United Kingdom,1606,1606
14293,1046.56,United Kingdom,1607,1607
17042,1044.38,United Kingdom,1608,1608
15192,1044.32,United Kingdom,1609,1609
14389,1043.46,United Kingdom,1610,1610
15073,1043.41,United Kingdom,1611,1611
12497,1043.1,Germany,1612,1612
14584,1042.26,United Kingdom,1613,1613
13719,1041.68,United Kingdom,1614,1614
18221,1041.61,United Kingdom,1615,1615
15434,1041.48,United Kingdom,1616,1616
14446,1039.58,United Kingdom,1617,1617
16320,1038.46,Unspecified,1618,1618
16175,1037.59,United Kingdom,1619,1619
12691,1035.8,France,1620,1620
16260,1035.45,United Kingdom,1621,1621
13639,1033.34,United Kingdom,1622,1622
17724,1033.0,United Kingdom,1623,1623
12599,1032.58,France,1624,1624
12724,1031.41,France,1625,1625
17405,1031.41,United Kingdom,1625,1626
13235,1031.07,United Kingdom,1627,1627
12717,1030.98,Greece,1628,1628
13253,1030.4,United Kingdom,1629,1629
17033,1030.14,United Kingdom,1630,1630
15333,1028.56,United Kingdom,1631,1631
16682,1028.0,United Kingdom,1632,1632
15104,1027.44,United Kingdom,1633,1633
13956,1026.42,United Kingdom,1634,1634
16160,1025.44,United Kingdom,1635,1635
14904,1025.44,United Kingdom,1635,1636
15658,1024.1,United Kingdom,1637,1637
17096,1022.13,United Kingdom,1638,1638
14346,1021.58,United Kingdom,1639,1639
13165,1021.48,United Kingdom,1640,1640
12572,1020.42,Germany,1641,1641
13376,1019.76,United Kingdom,1642,1642
18142,1019.52,United Kingdom,1643,1643
12828,1018.71,United Kingdom,1644,1644
14083,1018.43,United Kingdom,1645,1645
12514,1017.68,Italy,1646,1646
13728,1016.14,United Kingdom,1647,1647
13867,1015.29,United Kingdom,1648,1648
12642,1013.26,Germany,1649,1649
12739,1013.04,United Arab Emirates,1650,1650
17197,1013.01,United Kingdom,1651,1651
14195,1012.0,United Kingdom,1652,1652
14775,1011.9,United Kingdom,1653,1653
16229,1010.6,United Kingdom,1654,1654
13032,1010.18,United Kingdom,1655,1655
16572,1009.6,United Kingdom,1656,1656
16174,1009.55,United Kingdom,1657,1657
17951,1008.54,United Kingdom,1658,1658
17646,1008.39,United Kingdom,1659,1659
14631,1006.98,United Kingdom,1660,1660
13429,1006.8,United Kingdom,1661,1661
17126,1004.75,United Kingdom,1662,1662
14214,1004.38,United Kingdom,1663,1663
13410,1003.06,United Kingdom,1664,1664
12446,1002.31,RSA,1665,1665
12545,1000.39,Spain,1666,1666
15508,1000.27,United Kingdom,1667,1667
18143,1000.16,United Kingdom,1668,1668
12722,997.63,France,1669,1669
14540,996.26,United Kingdom,1670,1670
15110,996.1,United Kingdom,1671,1671
17594,993.18,United Kingdom,1672,1672
16009,992.71,United Kingdom,1673,1673
13363,992.5,United Kingdom,1674,1674
14223,991.13,United Kingdom,1675,1675
16232,990.88,United Kingdom,1676,1676
17324,990.23,United Kingdom,1677,1677
15062,987.86,United Kingdom,1678,1678
18237,987.1,United Kingdom,1679,1679
16376,987.01,United Kingdom,1680,1680
13117,984.91,United Kingdom,1681,1681
17144,984.57,United Kingdom,1682,1682
12510,982.57,Spain,1683,1683
15133,982.42,United Kingdom,1684,1684
14138,982.38,United Kingdom,1685,1685
15071,982.07,United Kingdom,1686,1686
16188,981.86,United Kingdom,1687,1687
16907,981.65,United Kingdom,1688,1688
16085,981.51,United Kingdom,1689,1689
12541,981.18,Spain,1690,1690
18170,980.31,United Kingdom,1691,1691
13509,979.72,United Kingdom,1692,1692
15506,979.26,United Kingdom,1693,1693
13350,979.12,United Kingdom,1694,1694
15132,977.93,United Kingdom,1695,1695
14920,977.77,United Kingdom,1696,1696
15860,977.21,United Kingdom,1697,1697
13026,975.36,United Kingdom,1698,1698
14522,974.54,United Kingdom,1699,1699
15449,974.52,United Kingdom,1700,1700
12994,974.42,United Kingdom,1701,1701
15747,974.04,United Kingdom,1702,1702
18194,973.84,United Kingdom,1703,1703
16419,972.23,United Kingdom,1704,1704
13155,971.76,United Kingdom,1705,1705
17100,971.74,United Kingdom,1706,1706
17618,971.58,United Kingdom,1707,1707
14256,969.06,United Kingdom,1708,1708
15907,967.45,United Kingdom,1709,1709
15793,965.61,United Kingdom,1710,1710
12550,964.83,Spain,1711,1711
13138,962.39,United Kingdom,1712,1712
14006,962.19,United Kingdom,1713,1713
15156,961.49,United Kingdom,1714,1714
14629,959.01,United Kingdom,1715,1715
18192,957.97,United Kingdom,1716,1716
13823,957.66,United Kingdom,1717,1717
12697,957.59,Sweden,1718,1718
15948,955.24,United Kingdom,1719,1719
17244,954.9,United Kingdom,1720,1720
17097,954.42,Spain,1721,1721
15835,954.09,United Kingdom,1722,1722
16934,950.93,United Kingdom,1723,1723
15421,950.36,United Kingdom,1724,1724
16511,950.26,United Kingdom,1725,1725
13636,949.12,United Kingdom,1726,1726
12822,948.88,United Kingdom,1727,1727
17044,948.48,United Kingdom,1728,1728
13748,948.25,United Kingdom,1729,1729
15787,948.05,United Kingdom,1730,1730
12458,947.4,Switzerland,1731,1731
15707,945.58,United Kingdom,1732,1732
17289,944.41,United Kingdom,1733,1733
13261,944.1,United Kingdom,1734,1734
12820,942.34,United Kingdom,1735,1735
14075,942.26,United Kingdom,1736,1736
15576,940.67,United Kingdom,1737,1737
15289,939.78,United Kingdom,1738,1738
17527,939.37,United Kingdom,1739,1739
17227,939.32,United Kingdom,1740,1740
16584,936.08,United Kingdom,1741,1741
14140,935.05,United Kingdom,1742,1742
16027,934.62,United Kingdom,1743,1743
14081,934.52,United Kingdom,1744,1744
12924,933.7,United Kingdom,1745,1745
16657,933.62,United Kingdom,1746,1746
13655,932.97,United Kingdom,1747,1747
14532,932.85,United Kingdom,1748,1748
18133,931.5,United Kingdom,1749,1749
17552,930.41,United Kingdom,1750,1750
14475,925.85,United Kingdom,1751,1751
14231,925.71,United Kingdom,1752,1752
17048,925.35,United Kingdom,1753,1753
15312,924.85,United Kingdom,1754,1754
13805,924.6,United Kingdom,1755,1755
15654,922.53,United Kingdom,1756,1756
13122,922.39,United Kingdom,1757,1757
16551,922.12,United Kingdom,1758,1758
13934,922.1,United Kingdom,1759,1759
13035,921.88,United Kingdom,1760,1760
17323,921.07,United Kingdom,1761,1761
13984,920.51,United Kingdom,1762,1762
17018,920.1,United Kingdom,1763,1763
12652,919.98,France,1764,1764
13075,919.61,United Kingdom,1765,1765
13549,918.2,United Kingdom,1766,1766
15253,918.2,United Kingdom,1766,1767
14015,917.34,United Kingdom,1768,1768
14712,917.07,United Kingdom,1769,1769
17236,916.13,United Kingdom,1770,1770
14141,915.13,United Kingdom,1771,1771
16216,914.93,United Kingdom,1772,1772
16809,914.69,United Kingdom,1773,1773
15587,913.68,United Kingdom,1774,1774
12940,913.54,United Kingdom,1775,1775
15364,913.19,United Kingdom,1776,1776
14359,912.18,United Kingdom,1777,1777
13782,912.0,United Kingdom,1778,1778
13192,911.94,United Kingdom,1779,1779
14289,911.26,United Kingdom,1780,1780
18096,911.15,United Kingdom,1781,1781
13689,910.0,United Kingdom,1782,1782
15511,909.23,United Kingdom,1783,1783
13038,908.46,United Kingdom,1784,1784
14449,907.1,United Kingdom,1785,1785
15480,905.5,Malta,1786,1786
15022,905.04,United Kingdom,1787,1787
15807,903.9,United Kingdom,1788,1788
17566,901.21,United Kingdom,1789,1789
17848,901.2,United Kingdom,1790,1790
16716,901.2,United Kingdom,1790,1791
14625,899.63,United Kingdom,1792,1792
17886,899.61,United Kingdom,1793,1793
13662,897.76,United Kingdom,1794,1794
17537,897.62,United Kingdom,1795,1795
16361,896.66,United Kingdom,1796,1796
15079,895.61,United Kingdom,1797,1797
15865,895.13,United Kingdom,1798,1798
15211,894.41,United Kingdom,1799,1799
15066,893.59,United Kingdom,1800,1800
12772,892.47,Portugal,1801,1801
13515,891.12,United Kingdom,1802,1802
15255,890.85,United Kingdom,1803,1803
14240,890.34,United Kingdom,1804,1804
17027,890.29,United Kingdom,1805,1805
14344,889.93,United Kingdom,1806,1806
17007,889.93,United Kingdom,1806,1807
14623,889.25,United Kingdom,1808,1808
17829,889.24,United Arab Emirates,1809,1809
16347,887.65,United Kingdom,1810,1810
16900,887.11,United Kingdom,1811,1811
15822,885.47,United Kingdom,1812,1812
17704,885.19,United Kingdom,1813,1813
17109,885.04,United Kingdom,1814,1814
15799,884.14,United Kingdom,1815,1815
14597,883.15,United Kingdom,1816,1816
18236,882.24,United Kingdom,1817,1817
13037,881.07,United Kingdom,1818,1818
15076,880.85,United Kingdom,1819,1819
15653,877.44,United Kingdom,1820,1820
14770,876.42,United Kingdom,1821,1821
15100,876.0,United Kingdom,1822,1822
13566,874.71,United Kingdom,1823,1823
16513,874.59,United Kingdom,1824,1824
13294,873.74,United Kingdom,1825,1825
12847,871.54,United Kingdom,1826,1826
15208,870.12,United Kingdom,1827,1827
13200,870.09,United Kingdom,1828,1828
13979,869.87,United Kingdom,1829,1829
12694,869.67,France,1830,1830
13203,869.46,United Kingdom,1831,1831
17649,868.49,United Kingdom,1832,1832
14912,867.85,Italy,1833,1833
14715,867.38,United Kingdom,1834,1834
16235,867.31,United Kingdom,1835,1835
16121,867.11,United Kingdom,1836,1836
14332,866.31,United Kingdom,1837,1837
16567,865.6,United Kingdom,1838,1838
13846,865.06,United Kingdom,1839,1839
16221,864.86,United Kingdom,1840,1840
12680,862.81,France,1841,1841
16266,861.89,United Kingdom,1842,1842
12794,860.41,Portugal,1843,1843
13339,860.12,United Kingdom,1844,1844
14577,859.71,United Kingdom,1845,1845
17064,859.35,United Kingdom,1846,1846
14553,859.27,United Kingdom,1847,1847
16163,856.6,United Kingdom,1848,1848
13991,855.97,United Kingdom,1849,1849
12693,855.91,Germany,1850,1850
16037,855.02,United Kingdom,1851,1851
12878,854.99,United Kingdom,1852,1852
17560,854.95,United Kingdom,1853,1853
16877,853.72,United Kingdom,1854,1854
14193,853.39,United Kingdom,1855,1855
12379,852.24,Belgium,1856,1856
16070,852.15,United Kingdom,1857,1857
16020,851.01,United Kingdom,1858,1858
12713,848.55,Germany,1859,1859
14657,848.22,United Kingdom,1860,1860
13221,847.41,United Kingdom,1861,1861
16924,846.75,United Kingdom,1862,1862
16222,846.72,United Kingdom,1863,1863
15965,845.64,United Kingdom,1864,1864
14803,845.55,United Kingdom,1865,1865
17624,843.48,United Kingdom,1866,1866
15164,843.05,United Kingdom,1867,1867
17929,843.0,United Kingdom,1868,1868
13929,842.65,United Kingdom,1869,1869
16108,842.5,United Kingdom,1870,1870
16560,841.41,United Kingdom,1871,1871
14862,841.2,United Kingdom,1872,1872
17076,841.08,United Kingdom,1873,1873
13940,839.14,United Kingdom,1874,1874
17115,837.5,United Kingdom,1875,1875
16554,837.1,United Kingdom,1876,1876
15832,836.79,United Kingdom,1877,1877
12728,836.33,France,1878,1878
16747,836.06,United Kingdom,1879,1879
17169,835.78,United Kingdom,1880,1880
17759,834.99,United Kingdom,1881,1881
13835,834.57,United Kingdom,1882,1882
17075,834.12,United Kingdom,1883,1883
16644,833.78,United Kingdom,1884,1884
15862,832.88,United Kingdom,1885,1885
14644,830.76,United Kingdom,1886,1886
13681,827.83,United Kingdom,1887,1887
12461,826.88,Switzerland,1888,1888
12781,826.74,Czech Republic,1889,1889
16494,826.53,United Kingdom,1890,1890
17921,826.52,United Kingdom,1891,1891
15525,825.92,United Kingdom,1892,1892
12427,825.8,Germany,1893,1893
16869,825.42,United Kingdom,1894,1894
16284,823.97,United Kingdom,1895,1895
16164,822.48,United Kingdom,1896,1896
12778,822.23,Netherlands,1897,1897
13893,821.1,United Kingdom,1898,1898
13220,819.29,United Kingdom,1899,1899
17764,818.82,United Kingdom,1900,1900
16092,817.86,United Kingdom,1901,1901
16943,816.73,United Kingdom,1902,1902
15649,816.0,United Kingdom,1903,1903
15399,815.77,United Kingdom,1904,1904
14499,815.32,United Kingdom,1905,1905
13280,814.86,United Kingdom,1906,1906
16460,814.72,United Kingdom,1907,1907
13811,814.5,Germany,1908,1908
18064,814.0,United Kingdom,1909,1909
16600,813.52,United Kingdom,1910,1910
16621,813.48,United Kingdom,1911,1911
14421,813.11,United Kingdom,1912,1912
15644,813.0,United Kingdom,1913,1913
17980,811.45,United Kingdom,1914,1914
16276,810.6,United Kingdom,1915,1915
16624,810.57,United Kingdom,1916,1916
13637,810.5,United Kingdom,1917,1917
16891,809.7,United Kingdom,1918,1918
17114,808.62,United Kingdom,1919,1919
15533,807.57,United Kingdom,1920,1920
12421,807.04,Spain,1921,1921
15952,806.57,United Kingdom,1922,1922
13707,806.41,United Kingdom,1923,1923
12434,806.14,Australia,1924,1924
16367,804.49,United Kingdom,1925,1925
18248,804.02,United Kingdom,1926,1926
12422,803.56,Australia,1927,1927
15831,801.76,United Kingdom,1928,1928
18265,801.51,United Kingdom,1929,1929
16806,801.49,United Kingdom,1930,1930
15561,800.59,United Kingdom,1931,1931
17905,800.24,United Kingdom,1932,1932
13720,799.9,United Kingdom,1933,1933
13030,799.48,United Kingdom,1934,1934
17703,798.74,United Kingdom,1935,1935
16438,798.35,United Kingdom,1936,1936
13389,797.96,United Kingdom,1937,1937
12701,797.71,Germany,1938,1938
17180,796.03,United Kingdom,1939,1939
13336,795.12,United Kingdom,1940,1940
15990,792.11,United Kingdom,1941,1941
13167,791.33,United Kingdom,1942,1942
14976,790.86,United Kingdom,1943,1943
13016,789.89,United Kingdom,1944,1944
16759,789.79,United Kingdom,1945,1945
13329,789.0,United Kingdom,1946,1946
14557,788.38,United Kingdom,1947,1947
13212,788.08,United Kingdom,1948,1948
13323,787.85,United Kingdom,1949,1949
13884,787.6,United Kingdom,1950,1950
16546,787.15,United Kingdom,1951,1951
13109,786.54,United Kingdom,1952,1952
12628,786.46,Germany,1953,1953
15806,784.58,United Kingdom,1954,1954
15743,784.46,United Kingdom,1955,1955
18136,784.33,United Kingdom,1956,1956
17387,784.11,United Kingdom,1957,1957
16054,783.9,United Kingdom,1958,1958
17006,781.78,United Kingdom,1959,1959
17341,781.36,United Kingdom,1960,1960
15679,781.28,United Kingdom,1961,1961
13583,781.03,United Kingdom,1962,1962
16725,781.02,United Kingdom,1963,1963
15239,780.59,United Kingdom,1964,1964
17797,780.43,United Kingdom,1965,1965
18228,779.9,United Kingdom,1966,1966
12735,779.57,France,1967,1967
17411,778.94,United Kingdom,1968,1968
13375,778.65,United Kingdom,1969,1969
14815,778.5,United Kingdom,1970,1970
17414,778.0,United Kingdom,1971,1971
16505,777.6,United Kingdom,1972,1972
13563,777.53,United Kingdom,1973,1973
12425,777.2,Portugal,1974,1974
15353,777.02,United Kingdom,1975,1975
15618,776.85,United Kingdom,1976,1976
13314,775.94,United Kingdom,1977,1977
13341,775.85,United Kingdom,1978,1978
14234,775.46,United Kingdom,1979,1979
16825,775.18,United Kingdom,1980,1980
15414,774.9,United Kingdom,1981,1981
16043,773.99,United Kingdom,1982,1982
15075,773.03,United Kingdom,1983,1983
12965,771.91,United Kingdom,1984,1984
17409,771.85,United Kingdom,1985,1985
14662,771.17,United Kingdom,1986,1986
16770,770.1,United Kingdom,1987,1987
14412,770.03,United Kingdom,1988,1988
16480,769.29,United Kingdom,1989,1989
13356,768.24,United Kingdom,1990,1990
17516,768.08,United Kingdom,1991,1991
14550,765.62,United Kingdom,1992,1992
14672,765.55,United Kingdom,1993,1993
17695,765.34,United Kingdom,1994,1994
14885,765.32,United Kingdom,1995,1995
17268,763.64,United Kingdom,1996,1996
17466,763.28,United Kingdom,1997,1997
16470,762.39,United Kingdom,1998,1998
15599,761.74,United Kingdom,1999,1999
14883,761.59,United Kingdom,2000,2000
16205,761.38,United Kingdom,2001,2001
17425,759.17,United Kingdom,2002,2002
16036,758.92,United Kingdom,2003,2003
15568,758.29,United Kingdom,2004,2004
12413,758.1,France,2005,2005
17979,757.71,United Kingdom,2006,2006
17461,757.46,United Kingdom,2007,2007
15223,755.75,United Kingdom,2008,2008
13370,754.87,United Kingdom,2009,2009
18104,754.64,United Kingdom,2010,2010
13730,752.6,United Kingdom,2011,2011
16256,752.43,United Kingdom,2012,2012
12908,750.0,United Kingdom,2013,2013
17146,749.78,United Kingdom,2014,2014
14923,749.1,United Kingdom,2015,2015
15074,748.87,United Kingdom,2016,2016
15656,748.5,United Kingdom,2017,2017
16859,747.81,United Kingdom,2018,2018
13623,747.78,United Kingdom,2019,2019
14201,747.44,United Kingdom,2020,2020
16261,746.83,United Kingdom,2021,2021
14050,746.36,United Kingdom,2022,2022
17034,745.52,United Kingdom,2023,2023
14790,745.06,United Kingdom,2024,2024
13950,745.06,United Kingdom,2024,2025
13236,744.85,United Kingdom,2026,2026
13354,743.53,United Kingdom,2027,2027
16730,743.11,United Kingdom,2028,2028
12374,742.93,Austria,2029,2029
12465,742.19,Belgium,2030,2030
13753,741.26,United Kingdom,2031,2031
13900,740.95,United Kingdom,2032,2032
17692,740.94,United Kingdom,2033,2033
17974,740.79,United Kingdom,2034,2034
15252,740.78,United Kingdom,2035,2035
12603,739.2,Germany,2036,2036
14756,738.96,United Kingdom,2037,2037
12976,738.6,United Kingdom,2038,2038
15045,735.66,United Kingdom,2039,2039
18156,734.94,United Kingdom,2040,2040
15215,734.94,United Kingdom,2040,2041
16362,734.77,United Kingdom,2042,2042
16146,734.13,United Kingdom,2043,2043
17812,732.16,United Kingdom,2044,2044
13575,732.07,United Kingdom,2045,2045
13736,731.9,United Kingdom,2046,2046
16099,731.9,United Kingdom,2046,2047
16491,731.5,United Kingdom,2048,2048
14778,730.86,United Kingdom,2049,2049
18035,730.4,United Kingdom,2050,2050
12468,729.54,Germany,2051,2051
13077,729.27,United Kingdom,2052,2052
17666,728.16,United Kingdom,2053,2053
17888,726.05,United Kingdom,2054,2054
14869,725.7,United Kingdom,2055,2055
14055,725.64,United Kingdom,2056,2056
16140,725.18,United Kingdom,2057,2057
15584,725.11,United Kingdom,2058,2058
12723,725.07,France,2059,2059
15636,724.76,United Kingdom,2060,2060
12475,723.38,Germany,2061,2061
17521,723.21,United Kingdom,2062,2062
15272,721.94,United Kingdom,2063,2063
18062,720.52,United Kingdom,2064,2064
16023,719.81,United Kingdom,2065,2065
14179,719.78,United Kingdom,2066,2066
14725,718.08,United Kingdom,2067,2067
17884,717.45,United Kingdom,2068,2068
15274,716.57,United Kingdom,2069,2069
12535,716.35,France,2070,2070
15400,716.2,United Kingdom,2071,2071
17029,716.0,United Kingdom,2072,2072
15330,714.96,United Kingdom,2073,2073
15757,714.42,United Kingdom,2074,2074
12616,713.3,France,2075,2075
13169,712.88,United Kingdom,2076,2076
13147,712.8,United Kingdom,2077,2077
17761,712.78,United Kingdom,2078,2078
13416,712.5,United Kingdom,2079,2079
13587,712.4,United Kingdom,2080,2080
17642,712.29,United Kingdom,2081,2081
15855,712.24,United Kingdom,2082,2082
13705,711.86,United Kingdom,2083,2083
17179,711.79,United Kingdom,2084,2084
13249,711.41,United Kingdom,2085,2085
17472,710.29,United Kingdom,2086,2086
14867,710.28,United Kingdom,2087,2087
14127,709.71,United Kingdom,2088,2088
16136,709.38,United Kingdom,2089,2089
15951,708.22,United Kingdom,2090,2090
16449,707.69,United Kingdom,2091,2091
12453,707.09,Austria,2092,2092
16364,707.04,United Kingdom,2093,2093
16309,706.57,United Kingdom,2094,2094
14880,706.19,United Kingdom,2095,2095
14126,706.13,United Kingdom,2096,2096
15038,705.49,United Kingdom,2097,2097
16015,705.39,United Kingdom,2098,2098
16882,705.12,United Kingdom,2099,2099
17934,704.25,United Kingdom,2100,2100
12612,704.04,Germany,2101,2101
12883,703.47,United Kingdom,2102,2102
18082,703.37,United Kingdom,2103,2103
15103,703.36,United Kingdom,2104,2104
15574,702.25,United Kingdom,2105,2105
16997,702.0,United Kingdom,2106,2106
14198,701.4,United Kingdom,2107,2107
14356,701.23,United Kingdom,2108,2108
17321,700.86,United Kingdom,2109,2109
13238,700.73,United Kingdom,2110,2110
17734,700.63,United Kingdom,2111,2111
15800,699.08,United Kingdom,2112,2112
13258,698.58,United Kingdom,2113,2113
17423,698.41,United Kingdom,2114,2114
17796,697.9,United Kingdom,2115,2115
15053,697.79,United Kingdom,2116,2116
14829,697.55,United Kingdom,2117,2117
13596,697.04,United Kingdom,2118,2118
15700,696.68,United Kingdom,2119,2119
17397,696.41,United Kingdom,2120,2120
14009,695.61,United Kingdom,2121,2121
14959,695.42,United Kingdom,2122,2122
15304,694.4,United Kingdom,2123,2123
12925,694.05,United Kingdom,2124,2124
14643,693.81,United Kingdom,2125,2125
12410,693.33,Switzerland,2126,2126
13601,693.32,United Kingdom,2127,2127
14111,692.85,United Kingdom,2128,2128
17198,692.22,United Kingdom,2129,2129
17733,692.19,United Kingdom,2130,2130
13838,691.73,United Kingdom,2131,2131
16212,690.34,United Kingdom,2132,2132
18085,689.95,United Kingdom,2133,2133
13023,689.9,United Kingdom,2134,2134
15181,689.48,United Kingdom,2135,2135
18196,689.13,United Kingdom,2136,2136
17502,689.1,United Kingdom,2137,2137
13799,688.86,United Kingdom,2138,2138
16642,688.33,United Kingdom,2139,2139
12658,686.05,Germany,2140,2140
16122,684.42,United Kingdom,2141,2141
16495,684.41,United Kingdom,2142,2142
15669,684.34,United Kingdom,2143,2143
12942,683.9,United Kingdom,2144,2144
17874,683.46,United Kingdom,2145,2145
14222,683.17,United Kingdom,2146,2146
12838,683.13,United Kingdom,2147,2147
15582,682.91,United Kingdom,2148,2148
